MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20170411,Southeast,25.09,74.91,33.05,9.52,0.92,0.00,2017-04-11,2017-04-17,1
20170404,High Plains,70.57,29.43,11.04,0.70,0.00,0.00,2017-04-04,2017-04-10,1
20170404,Northeast,70.80,29.20,10.50,1.05,0.00,0.00,2017-04-04,2017-04-10,1
20170404,Southeast,24.23,75.77,35.18,8.94,1.07,0.00,2017-04-04,2017-04-10,1
20170404,West,77.04,22.96,3.76,0.35,0.00,0.00,2017-04-04,2017-04-10,1
20170404,South,58.78,41.22,13.44,2.18,0.00,0.00,2017-04-04,2017-04-10,1
20170404,Midwest,81.41,18.59,2.46,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,Midwest,78.47,21.53,10.99,0.45,0.00,0.00,2017-03-28,2017-04-03,1
20170328,High Plains,62.61,37.39,17.01,2.11,0.13,0.00,2017-03-28,2017-04-03,1
20170328,Southeast,16.31,83.69,38.49,12.32,1.21,0.00,2017-03-28,2017-04-03,1
20170328,South,42.89,57.11,20.12,5.60,0.40,0.00,2017-03-28,2017-04-03,1
20170328,West,76.60,23.40,4.13,0.36,0.01,0.00,2017-03-28,2017-04-03,1
20170328,Northeast,66.98,33.02,14.76,2.29,0.00,0.00,2017-03-28,2017-04-03,1
20170321,Midwest,77.39,22.61,13.63,1.18,0.00,0.00,2017-03-21,2017-03-27,1
20170321,Southeast,30.21,69.79,37.31,13.50,2.94,0.00,2017-03-21,2017-03-27,1
20170321,South,36.01,63.99,23.44,9.15,0.72,0.00,2017-03-21,2017-03-27,1
20170321,Northeast,66.66,33.34,14.76,2.29,0.00,0.00,2017-03-21,2017-03-27,1
20170321,West,76.47,23.53,5.23,0.41,0.01,0.00,2017-03-21,2017-03-27,1
20170321,High Plains,59.21,40.79,22.12,2.51,0.13,0.00,2017-03-21,2017-03-27,1
20170314,West,78.72,21.28,4.95,0.37,0.01,0.00,2017-03-14,2017-03-20,1
20170314,Southeast,43.25,56.75,34.54,13.29,3.50,0.00,2017-03-14,2017-03-20,1
20170314,Northeast,55.40,44.60,22.84,6.96,0.00,0.00,2017-03-14,2017-03-20,1
20170314,Midwest,77.33,22.67,13.22,1.15,0.00,0.00,2017-03-14,2017-03-20,1
20170314,High Plains,64.70,35.30,20.68,2.36,0.13,0.00,2017-03-14,2017-03-20,1
20170314,South,45.38,54.62,20.10,8.85,0.72,0.00,2017-03-14,2017-03-20,1
20170307,South,45.02,54.98,20.61,9.37,0.75,0.00,2017-03-07,2017-03-13,1
20170307,West,78.51,21.49,4.59,0.23,0.01,0.00,2017-03-07,2017-03-13,1
20170307,Northeast,53.19,46.81,27.06,6.96,0.00,0.00,2017-03-07,2017-03-13,1
20170307,Southeast,38.04,61.96,29.78,13.65,3.93,0.00,2017-03-07,2017-03-13,1
20170307,High Plains,64.75,35.25,19.70,1.86,0.13,0.00,2017-03-07,2017-03-13,1
20170307,Midwest,76.74,23.26,13.22,1.15,0.00,0.00,2017-03-07,2017-03-13,1
20170228,Southeast,38.98,61.02,29.78,14.55,3.93,0.00,2017-02-28,2017-03-06,1
20170228,Midwest,73.87,26.13,9.33,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170228,Northeast,53.19,46.81,27.06,6.96,0.70,0.00,2017-02-28,2017-03-06,1
20170228,West,74.32,25.68,4.69,0.50,0.00,0.00,2017-02-28,2017-03-06,1
20170228,South,51.08,48.92,19.35,7.59,0.35,0.00,2017-02-28,2017-03-06,1
20170228,High Plains,65.37,34.63,19.34,1.41,0.00,0.00,2017-02-28,2017-03-06,1
20170221,Midwest,78.42,21.58,7.25,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170221,South,65.18,34.82,16.94,6.57,0.24,0.00,2017-02-21,2017-02-27,1
20170221,Southeast,43.42,56.58,28.24,12.85,2.56,0.00,2017-02-21,2017-02-27,1
20170221,Northeast,48.50,51.50,27.98,6.53,0.70,0.00,2017-02-21,2017-02-27,1
20170221,West,74.17,25.83,5.74,0.51,0.00,0.00,2017-02-21,2017-02-27,1
20170221,High Plains,63.26,36.74,18.95,1.41,0.00,0.00,2017-02-21,2017-02-27,1
20170214,Northeast,48.80,51.20,28.15,6.53,0.70,0.00,2017-02-14,2017-02-20,1
20170214,High Plains,63.16,36.84,18.95,1.23,0.00,0.00,2017-02-14,2017-02-20,1
20170214,South,65.65,34.35,17.36,6.62,0.92,0.00,2017-02-14,2017-02-20,1
20170214,West,79.31,20.69,6.50,0.74,0.07,0.00,2017-02-14,2017-02-20,1
20170214,Midwest,84.69,15.31,4.06,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170214,Southeast,44.07,55.93,25.76,9.89,1.09,0.00,2017-02-14,2017-02-20,1
20170207,West,79.28,20.72,8.42,1.06,0.07,0.00,2017-02-07,2017-02-13,1
20170207,Southeast,55.49,44.51,20.47,9.14,1.14,0.00,2017-02-07,2017-02-13,1
20170207,Midwest,84.69,15.31,1.37,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170207,South,66.81,33.19,17.89,6.72,0.84,0.00,2017-02-07,2017-02-13,1
20170207,High Plains,63.29,36.71,18.60,1.23,0.00,0.00,2017-02-07,2017-02-13,1
20170207,Northeast,39.75,60.25,34.80,7.88,0.70,0.00,2017-02-07,2017-02-13,1
20170131,Midwest,84.69,15.31,1.37,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170131,South,68.68,31.32,17.71,6.40,0.73,0.00,2017-01-31,2017-02-06,1
20170131,High Plains,62.40,37.60,18.60,1.23,0.00,0.00,2017-01-31,2017-02-06,1
20170131,Northeast,39.27,60.73,34.80,7.88,1.10,0.00,2017-01-31,2017-02-06,1
20170131,West,77.39,22.61,8.95,1.89,0.17,0.00,2017-01-31,2017-02-06,1
20170131,Southeast,55.49,44.51,20.47,9.14,1.14,0.00,2017-01-31,2017-02-06,1
20170124,Midwest,83.55,16.45,6.16,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170124,Southeast,55.49,44.51,20.47,9.14,1.14,0.00,2017-01-24,2017-01-30,1
20170124,High Plains,59.83,40.17,18.60,2.28,0.00,0.00,2017-01-24,2017-01-30,1
20170124,Northeast,39.27,60.73,40.71,7.94,1.39,0.00,2017-01-24,2017-01-30,1
20170124,West,76.34,23.66,9.61,2.68,0.19,0.00,2017-01-24,2017-01-30,1
20170124,South,68.83,31.17,17.65,6.40,0.73,0.00,2017-01-24,2017-01-30,1
20170117,Northeast,35.09,64.91,41.73,11.07,1.39,0.00,2017-01-17,2017-01-23,1
20170117,South,55.31,44.69,26.38,7.24,0.98,0.00,2017-01-17,2017-01-23,1
20170117,Southeast,32.03,67.97,30.62,19.69,8.75,0.00,2017-01-17,2017-01-23,1
20170117,High Plains,59.07,40.93,19.20,2.30,0.00,0.00,2017-01-17,2017-01-23,1
20170117,Midwest,82.90,17.10,5.79,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170117,West,73.17,26.83,10.50,4.27,2.16,0.19,2017-01-17,2017-01-23,1
20170110,High Plains,56.17,43.83,21.83,3.73,0.00,0.00,2017-01-10,2017-01-16,1
20170110,Northeast,32.71,67.29,42.18,11.43,1.39,0.00,2017-01-10,2017-01-16,1
20170110,Southeast,32.03,67.97,31.20,19.69,8.75,0.00,2017-01-10,2017-01-16,1
20170110,Midwest,79.64,20.36,8.74,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170110,South,50.41,49.59,28.62,11.00,1.17,0.00,2017-01-10,2017-01-16,1
20170110,West,73.00,27.00,10.77,4.80,2.48,0.19,2017-01-10,2017-01-16,1
20170103,Midwest,78.75,21.25,4.45,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20170103,West,65.78,34.22,14.38,5.70,3.41,1.63,2017-01-03,2017-01-09,1
20170103,Southeast,26.97,73.03,38.07,20.81,8.75,0.00,2017-01-03,2017-01-09,1
20170103,South,53.95,46.05,27.69,11.09,1.11,0.00,2017-01-03,2017-01-09,1
20170103,High Plains,50.65,49.35,21.54,3.85,0.00,0.00,2017-01-03,2017-01-09,1
20170103,Northeast,30.55,69.45,43.65,11.67,1.39,0.00,2017-01-03,2017-01-09,1
20161227,Northeast,29.58,70.42,43.71,14.56,3.11,0.00,2016-12-27,2017-01-02,1
20161227,Midwest,72.98,27.02,1.20,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20161227,South,42.70,57.30,31.21,10.68,0.84,0.00,2016-12-27,2017-01-02,1
20161227,Southeast,17.35,82.65,48.96,32.30,21.03,8.78,2016-12-27,2017-01-02,1
20161227,West,65.08,34.92,15.02,6.09,3.63,1.63,2016-12-27,2017-01-02,1
20161227,High Plains,50.65,49.35,21.54,4.05,0.00,0.00,2016-12-27,2017-01-02,1
20161220,Midwest,68.64,31.36,6.98,0.00,0.00,0.00,2016-12-20,2016-12-26,1
20161220,Southeast,17.27,82.73,49.37,32.31,21.03,8.78,2016-12-20,2016-12-26,1
20161220,South,42.36,57.64,40.90,10.41,0.84,0.00,2016-12-20,2016-12-26,1
20161220,West,59.61,40.39,17.12,6.57,3.71,1.76,2016-12-20,2016-12-26,1
20161220,Northeast,28.82,71.18,44.40,17.41,3.11,0.00,2016-12-20,2016-12-26,1
20161220,High Plains,44.85,55.15,22.68,4.68,0.00,0.00,2016-12-20,2016-12-26,1
20161213,Northeast,23.86,76.14,52.52,18.78,3.40,0.00,2016-12-13,2016-12-19,1
20161213,Southeast,29.44,70.56,51.39,34.84,23.70,9.16,2016-12-13,2016-12-19,1
20161213,High Plains,44.22,55.78,22.68,4.68,0.00,0.00,2016-12-13,2016-12-19,1
20161213,West,58.97,41.03,17.39,6.71,3.83,1.87,2016-12-13,2016-12-19,1
20161213,South,42.66,57.34,42.25,16.88,1.40,0.00,2016-12-13,2016-12-19,1
20161213,Midwest,68.56,31.44,10.17,4.52,0.00,0.00,2016-12-13,2016-12-19,1
20161206,South,43.29,56.71,43.77,19.19,1.36,0.00,2016-12-06,2016-12-12,1
20161206,Southeast,27.56,72.44,53.30,38.75,25.78,9.18,2016-12-06,2016-12-12,1
20161206,West,59.01,40.99,17.39,6.70,3.83,1.87,2016-12-06,2016-12-12,1
20161206,High Plains,41.52,58.48,22.47,4.23,0.00,0.00,2016-12-06,2016-12-12,1
20161206,Northeast,22.53,77.47,53.51,19.11,3.40,0.00,2016-12-06,2016-12-12,1
20161206,Midwest,68.44,31.56,10.64,6.64,0.50,0.00,2016-12-06,2016-12-12,1
20161129,Southeast,27.73,72.27,54.26,42.83,35.74,13.90,2016-11-29,2016-12-05,1
20161129,South,35.60,64.40,49.52,32.07,13.67,1.34,2016-11-29,2016-12-05,1
20161129,West,59.06,40.94,17.13,6.62,3.83,1.87,2016-11-29,2016-12-05,1
20161129,Midwest,68.63,31.37,10.67,7.89,2.00,0.00,2016-11-29,2016-12-05,1
20161129,Northeast,22.14,77.86,54.35,19.69,3.40,0.00,2016-11-29,2016-12-05,1
20161129,High Plains,40.36,59.64,21.97,2.70,0.00,0.00,2016-11-29,2016-12-05,1
20161122,South,37.62,62.38,49.11,36.57,14.45,1.34,2016-11-22,2016-11-28,1
20161122,Southeast,27.61,72.39,51.73,40.84,31.15,14.36,2016-11-22,2016-11-28,1
20161122,Midwest,69.47,30.53,11.34,8.39,1.46,0.00,2016-11-22,2016-11-28,1
20161122,High Plains,43.95,56.05,21.05,1.00,0.00,0.00,2016-11-22,2016-11-28,1
20161122,Northeast,21.60,78.40,55.02,20.87,3.40,0.00,2016-11-22,2016-11-28,1
20161122,West,59.49,40.51,17.11,6.62,3.83,1.87,2016-11-22,2016-11-28,1
20161115,Midwest,77.60,22.40,10.67,6.83,0.02,0.00,2016-11-15,2016-11-21,1
20161115,South,38.35,61.65,46.81,25.71,7.73,0.95,2016-11-15,2016-11-21,1
20161115,Southeast,38.07,61.93,46.87,34.68,26.14,11.26,2016-11-15,2016-11-21,1
20161115,Northeast,22.19,77.81,55.61,22.71,3.95,0.00,2016-11-15,2016-11-21,1
20161115,High Plains,46.78,53.22,20.66,1.00,0.00,0.00,2016-11-15,2016-11-21,1
20161115,West,59.49,40.51,17.11,6.62,3.83,1.87,2016-11-15,2016-11-21,1
20161108,South,39.48,60.52,43.06,18.21,3.61,0.76,2016-11-08,2016-11-14,1
20161108,West,59.66,40.34,16.50,6.49,3.83,1.87,2016-11-08,2016-11-14,1
20161108,Midwest,86.63,13.37,8.90,2.25,0.00,0.00,2016-11-08,2016-11-14,1
20161108,Southeast,43.84,56.16,41.13,28.73,20.49,6.90,2016-11-08,2016-11-14,1
20161108,High Plains,49.19,50.81,15.13,0.56,0.00,0.00,2016-11-08,2016-11-14,1
20161108,Northeast,28.38,71.62,50.68,17.62,1.37,0.00,2016-11-08,2016-11-14,1
20161101,Southeast,51.26,48.74,38.44,27.21,19.46,5.47,2016-11-01,2016-11-07,1
20161101,High Plains,51.60,48.40,12.91,0.56,0.00,0.00,2016-11-01,2016-11-07,1
20161101,Northeast,31.32,68.68,51.23,19.86,1.37,0.00,2016-11-01,2016-11-07,1
20161101,Midwest,87.65,12.35,7.58,0.00,0.00,0.00,2016-11-01,2016-11-07,1
20161101,West,59.61,40.39,16.88,7.47,3.83,1.87,2016-11-01,2016-11-07,1
20161101,South,37.42,62.58,42.25,14.52,3.60,0.41,2016-11-01,2016-11-07,1
20161025,Northeast,32.70,67.30,51.66,22.83,2.58,0.00,2016-10-25,2016-10-31,1
20161025,West,61.98,38.02,16.35,7.51,3.83,1.87,2016-10-25,2016-10-31,1
20161025,South,42.23,57.77,33.10,9.48,1.45,0.14,2016-10-25,2016-10-31,1
20161025,Southeast,54.04,45.96,38.45,26.74,14.40,4.22,2016-10-25,2016-10-31,1
20161025,High Plains,61.59,38.41,8.74,0.56,0.00,0.00,2016-10-25,2016-10-31,1
20161025,Midwest,89.16,10.84,1.97,0.00,0.00,0.00,2016-10-25,2016-10-31,1
20161018,Midwest,86.56,13.44,1.74,0.00,0.00,0.00,2016-10-18,2016-10-24,1
20161018,South,45.73,54.27,24.27,6.53,1.34,0.14,2016-10-18,2016-10-24,1
20161018,High Plains,67.71,32.29,6.50,0.56,0.00,0.00,2016-10-18,2016-10-24,1
20161018,Northeast,23.21,76.79,52.71,25.95,5.04,0.00,2016-10-18,2016-10-24,1
20161018,West,61.43,38.57,16.55,7.51,3.83,1.87,2016-10-18,2016-10-24,1
20161018,Southeast,57.02,42.98,37.06,23.81,10.75,1.81,2016-10-18,2016-10-24,1
20161011,Southeast,58.76,41.24,29.11,16.60,7.73,1.30,2016-10-11,2016-10-17,1
20161011,Midwest,91.91,8.09,0.55,0.00,0.00,0.00,2016-10-11,2016-10-17,1
20161011,Northeast,27.66,72.34,42.94,22.02,5.04,0.00,2016-10-11,2016-10-17,1
20161011,West,58.53,41.47,18.14,8.08,3.83,1.87,2016-10-11,2016-10-17,1
20161011,South,55.34,44.66,17.37,4.47,0.60,0.14,2016-10-11,2016-10-17,1
20161011,High Plains,74.82,25.18,6.44,0.56,0.00,0.00,2016-10-11,2016-10-17,1
20161004,West,54.06,45.94,20.14,8.76,3.83,1.87,2016-10-04,2016-10-10,1
20161004,High Plains,73.07,26.93,7.78,1.51,0.00,0.00,2016-10-04,2016-10-10,1
20161004,South,67.39,32.61,10.06,2.42,0.32,0.11,2016-10-04,2016-10-10,1
20161004,Northeast,34.89,65.11,40.96,21.95,5.60,0.00,2016-10-04,2016-10-10,1
20161004,Southeast,61.61,38.39,25.22,13.00,4.63,0.47,2016-10-04,2016-10-10,1
20161004,Midwest,95.47,4.53,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10,1
20160927,West,51.72,48.28,20.69,8.99,3.86,1.87,2016-09-27,2016-10-03,1
20160927,Midwest,89.04,10.96,0.70,0.00,0.00,0.00,2016-09-27,2016-10-03,1
20160927,South,76.89,23.11,6.74,1.89,0.28,0.11,2016-09-27,2016-10-03,1
20160927,Southeast,50.48,49.52,22.31,10.49,4.10,0.32,2016-09-27,2016-10-03,1
20160927,Northeast,21.73,78.27,40.29,19.56,6.66,0.00,2016-09-27,2016-10-03,1
20160927,High Plains,70.86,29.14,8.66,2.68,0.17,0.00,2016-09-27,2016-10-03,1
20160920,Midwest,93.78,6.22,1.46,0.00,0.00,0.00,2016-09-20,2016-09-26,1
20160920,South,85.23,14.77,4.78,1.45,0.12,0.00,2016-09-20,2016-09-26,1
20160920,Northeast,31.05,68.95,36.64,16.02,5.47,0.00,2016-09-20,2016-09-26,1
20160920,High Plains,69.87,30.13,10.80,3.09,0.17,0.00,2016-09-20,2016-09-26,1
20160920,West,48.78,51.22,21.57,9.14,3.86,1.87,2016-09-20,2016-09-26,1
20160920,Southeast,53.36,46.64,18.05,8.99,2.54,0.00,2016-09-20,2016-09-26,1
20160913,High Plains,69.99,30.01,10.73,3.03,0.17,0.00,2016-09-13,2016-09-19,1
20160913,West,49.79,50.21,21.18,9.20,3.86,1.87,2016-09-13,2016-09-19,1
20160913,Northeast,32.90,67.10,37.04,16.02,5.47,0.00,2016-09-13,2016-09-19,1
20160913,South,86.35,13.65,4.43,1.43,0.07,0.00,2016-09-13,2016-09-19,1
20160913,Southeast,52.63,47.37,15.85,8.24,1.81,0.00,2016-09-13,2016-09-19,1
20160913,Midwest,93.66,6.34,1.49,0.00,0.00,0.00,2016-09-13,2016-09-19,1
20160906,Northeast,40.50,59.50,27.75,13.68,3.85,0.00,2016-09-06,2016-09-12,1
20160906,South,84.24,15.76,4.51,1.20,0.00,0.00,2016-09-06,2016-09-12,1
20160906,Midwest,90.62,9.38,2.14,0.00,0.00,0.00,2016-09-06,2016-09-12,1
20160906,High Plains,70.14,29.86,10.85,4.01,0.32,0.00,2016-09-06,2016-09-12,1
20160906,West,48.33,51.67,23.49,8.93,3.87,1.87,2016-09-06,2016-09-12,1
20160906,Southeast,69.41,30.59,14.52,7.43,1.34,0.00,2016-09-06,2016-09-12,1
20160830,Southeast,60.84,39.16,17.49,7.76,1.40,0.00,2016-08-30,2016-09-05,1
20160830,High Plains,67.61,32.39,12.02,3.87,0.72,0.00,2016-08-30,2016-09-05,1
20160830,Midwest,89.86,10.14,1.83,0.00,0.00,0.00,2016-08-30,2016-09-05,1
20160830,Northeast,41.53,58.47,27.27,12.79,2.51,0.00,2016-08-30,2016-09-05,1
20160830,West,49.39,50.61,23.24,8.58,4.00,1.87,2016-08-30,2016-09-05,1
20160830,South,82.95,17.05,5.45,1.28,0.00,0.00,2016-08-30,2016-09-05,1
20160823,West,48.93,51.07,22.72,8.66,4.00,1.87,2016-08-23,2016-08-29,1
20160823,Southeast,66.40,33.60,17.03,8.19,1.53,0.00,2016-08-23,2016-08-29,1
20160823,South,80.77,19.23,6.08,1.70,0.00,0.00,2016-08-23,2016-08-29,1
20160823,High Plains,64.09,35.91,11.42,4.08,0.72,0.00,2016-08-23,2016-08-29,1
20160823,Midwest,88.52,11.48,2.21,0.00,0.00,0.00,2016-08-23,2016-08-29,1
20160823,Northeast,44.16,55.84,25.58,12.15,2.31,0.00,2016-08-23,2016-08-29,1
20160816,West,43.62,56.38,22.46,8.76,4.09,1.87,2016-08-16,2016-08-22,1
20160816,Midwest,86.50,13.50,2.66,0.00,0.00,0.00,2016-08-16,2016-08-22,1
20160816,South,70.82,29.18,8.10,2.43,0.18,0.00,2016-08-16,2016-08-22,1
20160816,High Plains,63.70,36.30,11.48,3.98,1.14,0.00,2016-08-16,2016-08-22,1
20160816,Northeast,42.59,57.41,26.77,12.01,2.31,0.00,2016-08-16,2016-08-22,1
20160816,Southeast,68.07,31.93,17.89,9.55,2.45,0.00,2016-08-16,2016-08-22,1
20160809,Midwest,80.70,19.30,6.08,1.26,0.00,0.00,2016-08-09,2016-08-15,1
20160809,High Plains,60.45,39.55,13.63,4.15,1.48,0.00,2016-08-09,2016-08-15,1
20160809,Northeast,40.05,59.95,28.54,12.96,0.15,0.00,2016-08-09,2016-08-15,1
20160809,West,43.25,56.75,22.59,8.83,4.07,1.87,2016-08-09,2016-08-15,1
20160809,Southeast,68.27,31.73,18.76,10.02,2.36,0.00,2016-08-09,2016-08-15,1
20160809,South,56.90,43.10,12.04,3.01,0.31,0.00,2016-08-09,2016-08-15,1
20160802,West,44.43,55.57,21.54,7.42,4.07,1.87,2016-08-02,2016-08-08,1
20160802,South,59.12,40.88,11.80,3.61,0.25,0.00,2016-08-02,2016-08-08,1
20160802,Midwest,80.64,19.36,5.86,0.00,0.00,0.00,2016-08-02,2016-08-08,1
20160802,High Plains,62.58,37.42,13.36,4.04,1.48,0.00,2016-08-02,2016-08-08,1
20160802,Northeast,40.86,59.14,27.26,11.01,0.00,0.00,2016-08-02,2016-08-08,1
20160802,Southeast,64.19,35.81,20.45,11.59,3.23,0.00,2016-08-02,2016-08-08,1
20160726,Midwest,79.26,20.74,5.29,0.00,0.00,0.00,2016-07-26,2016-08-01,1
20160726,Northeast,34.20,65.80,29.09,10.10,0.00,0.00,2016-07-26,2016-08-01,1
20160726,South,55.48,44.52,11.56,2.87,0.36,0.00,2016-07-26,2016-08-01,1
20160726,High Plains,64.83,35.17,13.26,4.13,1.78,0.00,2016-07-26,2016-08-01,1
20160726,West,44.42,55.58,21.22,7.77,4.13,1.87,2016-07-26,2016-08-01,1
20160726,Southeast,66.04,33.96,19.23,9.97,2.82,0.00,2016-07-26,2016-08-01,1
20160719,South,67.97,32.03,8.37,1.58,0.10,0.00,2016-07-19,2016-07-25,1
20160719,High Plains,68.46,31.54,10.67,3.90,1.78,0.00,2016-07-19,2016-07-25,1
20160719,West,44.47,55.53,19.57,7.66,4.13,1.87,2016-07-19,2016-07-25,1
20160719,Northeast,37.56,62.44,25.14,8.60,0.00,0.00,2016-07-19,2016-07-25,1
20160719,Midwest,73.62,26.38,6.13,0.00,0.00,0.00,2016-07-19,2016-07-25,1
20160719,Southeast,68.16,31.84,19.31,10.45,2.62,0.00,2016-07-19,2016-07-25,1
20160712,South,74.59,25.41,7.49,1.58,0.10,0.00,2016-07-12,2016-07-18,1
20160712,High Plains,78.24,21.76,7.96,1.78,0.28,0.00,2016-07-12,2016-07-18,1
20160712,Northeast,35.98,64.02,22.79,5.08,0.00,0.00,2016-07-12,2016-07-18,1
20160712,Southeast,70.18,29.82,18.90,10.78,2.53,0.00,2016-07-12,2016-07-18,1
20160712,Midwest,72.76,27.24,6.11,0.00,0.00,0.00,2016-07-12,2016-07-18,1
20160712,West,48.58,51.42,18.84,7.44,3.88,1.87,2016-07-12,2016-07-18,1
20160705,Northeast,34.36,65.64,20.82,1.81,0.00,0.00,2016-07-05,2016-07-11,1
20160705,South,80.65,19.35,7.86,1.82,0.05,0.00,2016-07-05,2016-07-11,1
20160705,West,48.77,51.23,18.84,7.43,3.88,1.87,2016-07-05,2016-07-11,1
20160705,High Plains,75.94,24.06,9.30,1.83,0.28,0.00,2016-07-05,2016-07-11,1
20160705,Southeast,72.01,27.99,18.17,10.71,2.02,0.00,2016-07-05,2016-07-11,1
20160705,Midwest,69.38,30.62,6.12,0.19,0.00,0.00,2016-07-05,2016-07-11,1
20160628,Midwest,73.04,26.96,3.40,0.00,0.00,0.00,2016-06-28,2016-07-04,1
20160628,South,82.82,17.18,6.23,0.45,0.01,0.00,2016-06-28,2016-07-04,1
20160628,High Plains,72.49,27.51,9.19,1.82,0.28,0.00,2016-06-28,2016-07-04,1
20160628,Northeast,34.91,65.09,12.43,0.00,0.00,0.00,2016-06-28,2016-07-04,1
20160628,Southeast,71.44,28.56,17.08,8.57,0.52,0.00,2016-06-28,2016-07-04,1
20160628,West,47.99,52.01,18.64,7.45,3.88,1.87,2016-06-28,2016-07-04,1
20160621,West,49.42,50.58,18.47,7.34,3.84,1.87,2016-06-21,2016-06-27,1
20160621,Midwest,70.40,29.60,2.02,0.00,0.00,0.00,2016-06-21,2016-06-27,1
20160621,High Plains,81.43,18.57,5.18,1.04,0.00,0.00,2016-06-21,2016-06-27,1
20160621,Southeast,71.31,28.69,16.58,5.69,0.00,0.00,2016-06-21,2016-06-27,1
20160621,Northeast,38.55,61.45,7.62,0.00,0.00,0.00,2016-06-21,2016-06-27,1
20160621,South,83.21,16.79,5.87,0.68,0.00,0.00,2016-06-21,2016-06-27,1
20160614,Northeast,52.80,47.20,4.00,0.00,0.00,0.00,2016-06-14,2016-06-20,1
20160614,West,53.15,46.85,18.41,7.22,3.84,1.87,2016-06-14,2016-06-20,1
20160614,High Plains,83.91,16.09,3.47,0.25,0.00,0.00,2016-06-14,2016-06-20,1
20160614,Midwest,68.73,31.27,0.03,0.00,0.00,0.00,2016-06-14,2016-06-20,1
20160614,South,86.64,13.36,4.84,0.52,0.00,0.00,2016-06-14,2016-06-20,1
20160614,Southeast,75.40,24.60,16.90,4.39,0.00,0.00,2016-06-14,2016-06-20,1
20160607,High Plains,86.48,13.52,2.49,0.25,0.00,0.00,2016-06-07,2016-06-13,1
20160607,Midwest,85.51,14.49,0.03,0.00,0.00,0.00,2016-06-07,2016-06-13,1
20160607,West,54.57,45.43,18.82,7.28,4.17,1.87,2016-06-07,2016-06-13,1
20160607,Southeast,77.63,22.37,14.65,2.17,0.00,0.00,2016-06-07,2016-06-13,1
20160607,South,85.94,14.06,3.30,0.16,0.00,0.00,2016-06-07,2016-06-13,1
20160607,Northeast,56.81,43.19,2.16,0.00,0.00,0.00,2016-06-07,2016-06-13,1
20160531,Southeast,78.97,21.03,13.38,2.17,0.00,0.00,2016-05-31,2016-06-06,1
20160531,West,57.72,42.28,18.36,6.82,4.19,1.87,2016-05-31,2016-06-06,1
20160531,Northeast,60.55,39.45,0.78,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160531,High Plains,90.91,9.09,1.00,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160531,Midwest,86.13,13.87,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160531,South,86.02,13.98,3.80,0.16,0.00,0.00,2016-05-31,2016-06-06,1
20160524,High Plains,92.04,7.96,1.00,0.20,0.00,0.00,2016-05-24,2016-05-30,1
20160524,Northeast,60.16,39.84,0.78,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160524,South,85.30,14.70,2.47,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160524,Southeast,79.08,20.92,9.90,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160524,Midwest,90.82,9.18,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160524,West,57.65,42.35,20.81,7.47,4.19,1.87,2016-05-24,2016-05-30,1
20160517,Midwest,95.55,4.45,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160517,West,56.13,43.87,21.05,8.24,4.19,1.87,2016-05-17,2016-05-23,1
20160517,South,92.44,7.56,2.96,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160517,Northeast,67.18,32.82,1.00,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160517,Southeast,72.49,27.51,10.20,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160517,High Plains,91.73,8.27,1.00,0.20,0.00,0.00,2016-05-17,2016-05-23,1
20160510,Northeast,67.78,32.22,1.00,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160510,High Plains,91.43,8.57,1.13,0.33,0.00,0.00,2016-05-10,2016-05-16,1
20160510,South,86.96,13.04,3.21,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160510,Midwest,89.24,10.76,1.15,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160510,Southeast,76.11,23.89,9.00,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160510,West,56.34,43.66,22.09,9.11,5.73,1.87,2016-05-10,2016-05-16,1
20160503,South,86.25,13.75,2.74,0.00,0.00,0.00,2016-05-03,2016-05-09,1
